timestamp,temperature,humidity,precipitation,wind_speed
2023-01-01 00:00:00,27.483570765056164,53.4338679692473,0.0,10.479569175992202
2023-01-01 01:00:00,24.308678494144075,67.08171073304334,0.5,6.916974577222126
2023-01-01 02:00:00,28.23844269050346,71.67391099130737,0.0,13.797123522594102
2023-01-01 03:00:00,32.61514928204013,52.894384271660115,0.0,7.401475455356497
2023-01-01 04:00:00,23.829233126383322,46.96780370364121,0.0,12.90837160158021
2023-01-01 05:00:00,23.8293152152541,81.74651183996495,0.0,11.281583085615054
2023-01-01 06:00:00,32.896064077536955,89.22010903517761,0.0,8.061318070468591
2023-01-01 07:00:00,28.837173645764544,66.28450911513428,0.0,15.325932677828536
2023-01-01 08:00:00,22.65262807032524,48.583964292415175,0.0,6.41908950473056
2023-01-01 09:00:00,27.712800217929825,53.61536632596845,1.0,12.757462520830003
2023-01-01 10:00:00,22.682911535937688,40.919533827373336,0.0,13.001746954128935
2023-01-01 11:00:00,22.671351232148716,85.71494032802495,0.0,7.988139372770066
2023-01-01 12:00:00,26.20981135783017,45.88755414450706,0.0,14.177395900192987
2023-01-01 13:00:00,15.43359877671101,68.82582377571268,0.0,9.249860456203141
2023-01-01 14:00:00,16.375410837434835,53.7027610343603,0.0,10.866080887839571
2023-01-01 15:00:00,22.188562353795135,67.70890012578967,0.0,10.780965516313662
2023-01-01 16:00:00,19.93584439832788,72.57101941759322,1.0,9.597073775588356
2023-01-01 17:00:00,26.571236662976368,81.48709018536007,0.0,12.432424819479346
2023-01-01 18:00:00,20.459879622393945,50.32106358803016,5.0,12.380466161656638
2023-01-01 19:00:00,17.938481493323543,40.549791432924025,0.5,4.7544040802854575
2023-01-01 20:00:00,32.32824384460777,46.844281503440364,0.0,13.913020728634457
2023-01-01 21:00:00,23.871118497567323,85.00093209240526,1.0,5.012524035892977
2023-01-01 22:00:00,25.33764102343962,83.69450387812577,0.0,13.097638613024973
2023-01-01 23:00:00,17.87625906893272,69.87065510851542,0.5,13.38011541048275
2023-01-02 00:00:00,22.278086377374088,70.02584302168268,0.0,6.7271007093544055
2023-01-02 01:00:00,25.55461294854933,73.25183372731277,0.5,8.767557136136245
2023-01-02 02:00:00,19.245032112888488,48.76856393117248,0.5,6.682885994542193
2023-01-02 03:00:00,26.87849009172836,85.72059729624799,0.5,9.355236909133794
2023-01-02 04:00:00,21.996806550405974,60.93852624460365,0.0,9.075897147442776
2023-01-02 05:00:00,23.541531251033618,59.156926412474874,0.0,12.338981596808019
2023-01-02 06:00:00,21.991466938853016,65.94588526414188,0.0,13.930926238358825
2023-01-02 07:00:00,34.26139092254469,42.348298338752755,0.0,14.187051432369868
2023-01-02 08:00:00,24.93251387631033,48.31416843780397,0.0,8.313495920265094
2023-01-02 09:00:00,19.711445355220498,76.90168082131852,0.0,9.372334378766416
2023-01-02 10:00:00,29.112724560515943,44.139933396256325,0.0,4.949685423337149
2023-01-02 11:00:00,18.895781750144888,70.1576054733194,2.0,7.582389800511434
2023-01-02 12:00:00,26.044317975023777,52.26745548406605,0.0,12.894554899292373
2023-01-02 13:00:00,15.201649380601122,59.46478070209883,0.5,14.846748470644695
2023-01-02 14:00:00,18.359069755507846,54.434686838534994,0.0,6.296953384360234
2023-01-02 15:00:00,25.984306179345616,57.78363582324746,0.5,8.222607222541317
2023-01-02 16:00:00,28.692332899977053,75.95229525921228,1.0,9.92078272912322
2023-01-02 17:00:00,25.85684140594985,54.856085781158754,0.0,10.84048347645882
2023-01-02 18:00:00,24.421758588058797,68.32023201484486,0.0,7.571189440235061
2023-01-02 19:00:00,23.494481522053555,63.80252010995498,0.0,11.27218313339227
2023-01-02 20:00:00,17.607390048162863,73.1835582681324,0.0,8.578481958787252
2023-01-02 21:00:00,21.400778958026457,86.84148696623791,0.0,9.956643187365163
2023-01-02 22:00:00,22.696806145201062,76.62860486051252,0.0,11.638852744011098
2023-01-02 23:00:00,30.285611131094576,50.74701892953784,0.0,10.019266809432814
2023-01-03 00:00:00,26.71809144784231,41.55915675306424,0.0,8.690842328420294
2023-01-03 01:00:00,16.18479922318633,53.113202214991254,0.0,9.671170588222507
2023-01-03 02:00:00,26.620419846973974,69.75389653501274,0.0,9.734911122383995
2023-01-03 03:00:00,23.074588597918417,42.57129067421252,0.0,8.889966910353618
2023-01-03 04:00:00,21.615389998470206,64.81831236006181,2.0,9.223611811998692
2023-01-03 05:00:00,28.05838144420434,69.84214244584446,0.0,14.795941511514151
2023-01-03 06:00:00,30.154997612479754,56.712194540848046,2.0,11.682758343823716
2023-01-03 07:00:00,29.656400595580994,78.54561018729109,0.0,9.113559045912519
2023-01-03 08:00:00,20.803912383886807,45.32991265668859,0.0,12.090863213532206
2023-01-03 09:00:00,23.453938120743928,43.75688908679044,0.0,8.99854153073197
2023-01-03 10:00:00,26.65631715701782,76.40943781018017,0.0,13.519373912759924
2023-01-03 11:00:00,29.877725635611796,64.77456581030992,0.0,11.108926576594282
2023-01-03 12:00:00,22.60412881077355,74.4201198213868,0.0,9.678093567987313
2023-01-03 13:00:00,24.071705116680914,61.74136693018731,0.0,11.343150777430832
2023-01-03 14:00:00,19.46832512996986,52.32010166195534,0.0,5.287371543794502
2023-01-03 15:00:00,19.018966879596647,80.95511588371,0.0,6.619697593270584
2023-01-03 16:00:00,29.062629111970992,79.97079394844897,0.0,6.418224980802834
2023-01-03 17:00:00,31.781200142854114,74.73482354272133,0.0,10.42882928429112
2023-01-03 18:00:00,24.63994939209833,53.607256861498136,0.0,15.197544998455275
2023-01-03 19:00:00,30.01766448946012,69.51153334345435,0.0,16.6939004385779
2023-01-03 20:00:00,26.80818012523817,58.04869484700134,0.0,11.914153304322271
2023-01-03 21:00:00,21.77440122697438,44.579103666331704,5.0,11.50253342483337
2023-01-03 22:00:00,26.80697802754207,85.86567877311214,0.0,4.596826797541783
2023-01-03 23:00:00,32.690182832329846,46.84093154594807,0.0,8.371978600797934
2023-01-04 00:00:00,24.820869804450243,87.51186769104012,5.0,7.636648744275283
2023-01-04 01:00:00,32.82321827907003,62.30028864789779,0.0,8.137457205246651
2023-01-04 02:00:00,11.901274479551278,49.25664644193098,0.0,9.495568544245632
2023-01-04 03:00:00,29.10951252187612,67.0950473689179,0.0,8.583728266908619
2023-01-04 04:00:00,25.435235341190857,83.64729179382041,0.0,4.062100568872637
2023-01-04 05:00:00,23.504963247670663,76.61124432047805,0.0,12.243730768352602
2023-01-04 06:00:00,25.45880388267751,80.32805739307248,0.0,6.781770922780581
2023-01-04 07:00:00,15.062155426995536,72.93916833553587,0.0,10.717740592333449
2023-01-04 08:00:00,23.90164056081244,74.61382822589263,0.0,16.22224800924992
2023-01-04 09:00:00,26.78556285755873,82.45978257826596,5.0,7.24184622524073
2023-01-04 10:00:00,32.38947022370758,52.483400442959294,0.5,2.4091374317610104
2023-01-04 11:00:00,22.40864890863176,64.47124818215703,0.0,9.141987334359667
2023-01-04 12:00:00,20.95753198553406,51.06047209098011,0.0,13.302878904995714
2023-01-04 13:00:00,22.491214782077318,89.38340039983234,0.0,15.875042362661782
2023-01-04 14:00:00,29.57701058851037,87.20296698433066,0.0,6.311351216642749
2023-01-04 15:00:00,26.643755548298422,41.9713405684253,0.0,11.490097669709565
2023-01-04 16:00:00,22.351198981164806,75.27875862578442,0.0,8.60406862965984
2023-01-04 17:00:00,27.56633716556678,86.26241587078329,0.5,9.682154937087592
2023-01-04 18:00:00,25.4853877467402,49.02876725636668,0.0,17.933030041051104
2023-01-04 19:00:00,29.843224952664446,68.39726152763147,0.0,5.49108901481454
2023-01-04 20:00:00,21.489734530613237,85.77441487940209,0.0,10.76121898448372
2023-01-04 21:00:00,23.361689267011158,41.69729892928994,0.0,11.4030795152963
2023-01-04 22:00:00,23.039459234339212,74.871013362342,0.5,13.257358974818041
2023-01-04 23:00:00,17.682425259339407,54.86745036862754,0.0,10.293949460412687
2023-01-05 00:00:00,26.48060138532288,86.21980976882652,0.0,10.924151618512306
2023-01-05 01:00:00,26.305276360899448,88.55291225826838,0.0,8.825054297734626
2023-01-05 02:00:00,25.025567283212304,87.2133244556717,0.0,10.807380823735322
2023-01-05 03:00:00,23.827064333124266,63.71071083287319,0.0,8.970423173507768
2023-01-05 04:00:00,17.92314628974793,83.10213254946567,0.0,11.864715669568152
